Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trends,14_day_Avg,14_day_std,Upper_Band,Lower_Band
2017-10-25,INFY,EQ,926.5,919.0,944.7,915.25,934.25,935.3,934.05,6992067,6530973259.65,176833,4211146,60.23,10,2017,930.4641695937128,0.009498111171073909,Slight positive,928.0535714285716,9.19051484884628,946.4346011262642,909.672541730879
2017-10-26,INFY,EQ,935.3,942.0,951.8,940.1,948.55,947.35,946.46,16829629,15928597285.6,144857,13667670,81.21,10,2017,930.8850544657837,0.01288356677002045,Positive,931.2178571428574,7.364405222810865,945.9466675884792,916.4890466972356
2017-10-27,INFY,EQ,947.35,955.0,957.7,944.0,947.0,946.35,948.86,4262478,4044495152.2,108092,3305472,77.55,10,2017,930.9820705761424,-0.0010555760806459924,Slight or No change,933.089285714286,7.6585843884633205,948.4064544912127,917.7721169373593
2017-10-30,INFY,EQ,946.35,954.65,954.65,941.05,943.9,944.1,946.96,6484163,6140238516.45,120848,5395557,83.21,10,2017,931.1060722887534,-0.002377555872563053,Slight or No change,934.5321428571432,7.696892658304088,949.9259281737513,919.138357540535
2017-10-31,INFY,EQ,944.1,925.0,930.0,920.0,922.0,921.85,924.74,4977494,4602897345.35,68301,3547519,71.27,10,2017,931.0393907011247,-0.023567418705645604,Negative,933.5607142857145,8.398401371954359,950.3575170296233,916.7639115418058
2017-11-01,INFY,EQ,921.85,925.0,929.4,923.3,926.0,927.05,925.92,2816567,2607904113.05,59211,2042973,72.53,11,2017,931.0231939354534,0.005640830937788,Slight positive,933.3000000000002,8.549336456486161,950.3986729129725,916.2013270870278
2017-11-02,INFY,EQ,927.05,923.05,926.0,920.0,923.1,922.9,923.13,2343069,2162955678.45,81286,1802504,76.93,11,2017,930.9958507434333,-0.004476565449544223,Slight or No change,932.9857142857145,8.86202851781686,950.7097713213482,915.2616572500808
2017-11-03,INFY,EQ,922.9,917.0,929.9,916.95,926.8,926.65,926.37,1849543,1713353952.7,51904,1193264,64.52,11,2017,930.9843341473718,0.0040632787951024865,Slight or No change,932.7392857142859,8.99540862738745,950.7301029690608,914.748468459511
2017-11-06,INFY,EQ,926.65,923.15,935.0,922.65,928.8,928.7,927.57,2533267,2349782381.05,69707,2018399,79.68,11,2017,930.9760727786563,0.0022122700048563537,Slight or No change,932.0035714285716,8.864220740748184,949.732012910068,914.2751299470752
2017-11-07,INFY,EQ,928.7,926.25,960.0,925.85,955.35,955.5,951.18,6721410,6393285438.65,145532,4037210,60.06,11,2017,931.2091578016373,0.028857542801765886,Positive,933.7892857142859,10.836710730226152,955.4627071747383,912.1158642538336
2017-11-08,INFY,EQ,955.5,960.25,961.85,947.5,951.95,952.3,955.2,2684997,2564719195.45,88636,1805469,67.24,11,2017,931.2889308007742,-0.0033490319204605434,Slight or No change,935.7857142857144,11.517184962072841,958.8200842098602,912.7513443615687
2017-11-09,INFY,EQ,952.3,953.0,963.0,948.25,954.0,954.5,954.92,2361616,2255155223.5,67747,1533245,64.92,11,2017,931.3658934850228,0.002310196366691164,Slight or No change,937.7535714285715,12.22334563740526,962.200262703382,913.306880153761
2017-11-10,INFY,EQ,954.5,958.8,964.35,950.0,963.5,962.05,959.46,3294714,3161144505.05,63848,2512523,76.26,11,2017,931.507180621324,0.007909900471450905,Slight positive,939.3642857142858,13.848846502528415,967.0619787193426,911.6665927092289
2017-11-13,INFY,EQ,962.05,962.05,969.4,949.35,952.55,951.95,958.24,2510608,2405762223.4,58964,1661218,66.17,11,2017,931.5786582215567,-0.010498414843303272,Negative,941.1821428571429,13.69986815128816,968.5818791597193,913.7824065545666
2017-11-14,INFY,EQ,951.95,951.95,954.85,943.25,949.1,949.1,948.44,2866855,2719052888.0,74967,2228100,77.72,11,2017,931.6483357664456,-0.0029938547192605025,Slight or No change,942.1678571428573,13.740487718683578,969.6488325802245,914.6868817054901
2017-11-15,INFY,EQ,949.1,945.15,953.5,944.5,950.75,951.8,950.67,3511758,3338522493.9,98311,2786780,79.36,11,2017,931.7460245742876,0.0028448003371615016,Slight or No change,942.4857142857144,13.91988655694733,970.3254873996091,914.6459411718197
2017-11-16,INFY,EQ,951.8,951.8,995.9,948.5,989.95,988.4,978.58,7843751,7675734064.95,224690,4903542,62.52,11,2017,932.3528816192404,0.03845345660853128,Among top gainers,945.4892857142858,18.57585466065192,982.6409950355896,908.3375763929819
2017-11-17,INFY,EQ,988.4,985.5,985.5,965.15,965.5,970.95,974.04,4028835,3924263396.45,178425,2591711,64.33,11,2017,932.5640766438617,-0.01765479562929984,Negative,947.407142857143,19.769117885683656,986.9453786285103,907.8689070857756
2017-11-20,INFY,EQ,970.95,969.0,971.0,957.25,960.95,960.55,961.63,2830595,2721971565.8,66198,1831803,64.71,11,2017,932.6712533239872,-0.010711159174004892,Negative,950.1714285714286,18.591196368647598,987.3538213087238,912.9890358341333
2017-11-21,INFY,EQ,960.55,961.3,971.5,960.05,965.5,966.25,966.87,2682328,2593469144.45,74479,1805267,67.3,11,2017,932.7926721584832,0.005934100255062358,Slight positive,952.9714285714286,17.775055060888352,988.5215386932053,917.421318449652
2017-11-22,INFY,EQ,966.25,966.6,971.05,963.3,965.3,966.3,966.54,3042460,2940669552.8,57418,2449238,80.5,11,2017,932.9295385395324,5.174644243211013e-05,Slight or No change,956.0714285714286,15.802150709096367,987.6757299896212,924.4671271532359
2017-11-23,INFY,EQ,966.3,971.5,994.45,969.0,991.15,991.25,984.7,5947309,5856291707.6,141525,3359566,56.49,11,2017,933.3915148162937,0.02582013867328992,Positive,960.6857142857143,15.980835019238256,992.6473843241909,928.7240442472378
2017-11-24,INFY,EQ,991.25,990.9,1019.3,990.2,1008.0,1009.55,1010.09,9309956,9403912991.65,180427,5767868,61.95,11,2017,934.3243221621676,0.01846153846153831,Positive,966.4607142857142,18.012294717470905,1002.485303720656,930.4361248507723
2017-11-27,INFY,EQ,1009.55,1006.7,1006.7,993.3,996.55,998.75,997.92,3008865,3002607597.65,75428,1732581,57.58,11,2017,934.5783445402444,-0.010697835669357558,Negative,969.55,19.624562709484202,1008.7991254189684,930.3008745810315
2017-11-28,INFY,EQ,998.75,994.4,999.9,981.3,982.15,984.7,988.73,2308434,2282406445.85,61722,1311641,56.82,11,2017,934.7295061062594,-0.014067584480600748,Negative,971.8642857142858,19.342225913702826,1010.5487375416914,933.1798338868801
2017-11-29,INFY,EQ,984.7,987.65,991.95,980.3,983.5,982.7,984.37,1919035,1889032575.75,50324,896450,46.71,11,2017,934.8494748517592,-0.002031075454453135,Slight or No change,973.8785714285715,18.857101440181268,1011.592774308934,936.1643685482089
2017-11-30,INFY,EQ,982.7,989.45,989.45,968.35,972.5,976.1,978.17,8633472,8445010644.15,126288,5893906,68.27,11,2017,935.3084265429918,-0.006716190088531636,Slight Negative,974.882142857143,18.55054018644207,1011.9832232300271,937.7810624842589
2017-12-01,INFY,EQ,976.1,979.4,983.2,957.05,960.0,958.8,966.26,2042500,1973590610.45,49881,1012750,49.58,12,2017,935.3700980476327,-0.0177235938940683,Negative,975.3714285714286,17.980745195964726,1011.3329189633581,939.4099381794991
2017-12-04,INFY,EQ,958.8,980.0,996.8,968.55,984.4,985.35,985.73,8905803,8778677870.85,150296,3727405,41.85,12,2017,935.935732454147,0.027690863579474367,Positive,977.9607142857143,16.451597754665887,1010.8639097950461,945.0575187763825
2017-12-05,INFY,EQ,985.35,985.35,1003.0,979.0,984.3,984.35,990.92,4988369,4943095295.6,106371,2190959,43.92,12,2017,936.2407009208237,-0.0010148678134672684,Slight or No change,980.2857142857144,14.674093191370252,1009.633900668455,950.9375279029739
2017-12-06,INFY,EQ,984.35,985.0,994.1,984.0,987.8,990.3,989.37,3745047,3705251090.15,121883,2367807,63.23,12,2017,936.4951504738373,0.006044597958043241,Slight positive,980.4214285714287,14.76342562767002,1009.9482798267687,950.8945773160887
2017-12-07,INFY,EQ,990.3,989.0,1002.9,985.6,999.85,999.8,995.95,3774772,3759492031.7,106502,2442675,64.71,12,2017,936.7940644345143,0.009593052610320065,Slight positive,982.4821428571429,15.341830789642684,1013.1658044364283,951.7984812778575
2017-12-08,INFY,EQ,999.8,1001.0,1007.0,995.0,999.4,1001.85,1002.25,2991622,2998343941.1,109714,2139664,71.52,12,2017,937.0366081139799,0.002050410082016452,Slight or No change,985.4321428571429,14.759854688971869,1014.9518522350867,955.9124334791992
2017-12-11,INFY,EQ,1001.85,994.95,1006.9,993.95,1005.4,1005.3,1000.75,2569549,2571485667.2,64951,1914506,74.51,12,2017,937.2545057873916,0.003443629285821093,Slight or No change,988.2214285714286,14.544225847205048,1017.3098802658387,959.1329768770186
2017-12-12,INFY,EQ,1005.3,1002.0,1014.0,1002.0,1010.5,1010.5,1009.41,4660217,4704066529.0,125676,3609637,77.46,12,2017,937.6760934929773,0.005172585297920973,Slight positive,991.3785714285715,14.21318069590704,1019.8049328203856,962.9522100367574
2017-12-13,INFY,EQ,1010.5,1010.9,1019.0,997.65,1005.0,1003.75,1010.55,2681199,2709482013.3,89418,1495614,55.78,12,2017,937.8941776464912,-0.006679861454725433,Slight Negative,992.2714285714286,14.592051501861045,1021.4555315751506,963.0873255677066
2017-12-14,INFY,EQ,1003.75,1005.25,1015.0,999.3,1012.3,1013.1,1010.36,3011786,3042976537.0,97393,1876813,62.32,12,2017,938.1719784211012,0.009315068493150669,Slight positive,992.5250000000002,14.942051527355675,1022.4091030547115,962.6408969452889
2017-12-15,INFY,EQ,1013.1,1013.0,1026.4,1011.85,1019.0,1022.9,1019.21,5192067,5291809164.55,117970,3887254,74.87,12,2017,938.708106364431,0.009673280031586184,Slight positive,994.2500000000001,16.972092477856695,1028.1941849557136,960.3058150442868
2017-12-18,INFY,EQ,1022.9,1011.9,1030.7,1005.8,1014.0,1016.6,1019.42,2017724,2056905714.55,67395,841209,41.69,12,2017,938.8991745950457,-0.0061589598201192705,Slight Negative,996.5285714285716,17.716373503341064,1031.9613184352538,961.0958244218895
2017-12-19,INFY,EQ,1016.6,1017.45,1017.95,999.55,1006.65,1003.95,1007.23,3559449,3585173633.4,87491,2335815,65.62,12,2017,939.179456317125,-0.012443438914027105,Negative,998.0464285714287,17.346917973715303,1032.7402645188592,963.3525926239981
2017-12-20,INFY,EQ,1003.95,1005.1,1018.6,1001.0,1016.35,1015.85,1011.09,2093163,2116374406.9,68366,1233741,58.94,12,2017,939.3732286576607,0.011853179939240066,Positive,1000.8857142857144,16.720236800993906,1034.3261878877022,967.4452406837265
2017-12-21,INFY,EQ,1015.85,1014.8,1028.95,998.4,1021.5,1022.05,1014.97,5529581,5612359298.45,132258,2881998,52.12,12,2017,939.921563662343,0.006103263277058568,Slight positive,1005.4035714285716,12.481763070201605,1030.3670975689747,980.4400452881683
2017-12-22,INFY,EQ,1022.05,1016.0,1044.8,1016.0,1037.85,1039.35,1035.23,6453470,6680838537.95,148038,4301144,66.65,12,2017,940.6852683795042,0.016926764835379915,Positive,1009.2607142857144,14.052801234183153,1037.3663167540806,981.155111817348
2017-12-26,INFY,EQ,1039.35,1030.0,1041.5,1023.0,1035.0,1035.6,1034.88,5404453,5592980614.45,137301,3845765,71.16,12,2017,941.2918962023178,-0.003608024245922881,Slight or No change,1012.9214285714287,13.73613586753613,1040.393700306501,985.4491568363565
2017-12-27,INFY,EQ,1035.6,1028.0,1039.1,1027.4,1034.0,1034.25,1034.0,3485086,3603591314.75,101607,2483152,71.25,12,2017,941.6734462096158,-0.0013035921205097891,Slight or No change,1016.0607142857144,13.179430047373396,1042.4195743804612,989.7018541909677
2017-12-28,INFY,EQ,1034.25,1030.0,1040.0,1023.8,1030.0,1033.25,1034.41,4216736,4361825789.15,107124,3236750,76.76,12,2017,942.1259893106967,-0.0009668842156151936,Slight or No change,1018.4500000000002,13.036059456516261,1044.5221189130327,992.3778810869676
2017-12-29,INFY,EQ,1033.25,1030.1,1048.8,1030.0,1041.25,1042.05,1041.38,3300884,3437461626.4,83693,2238793,67.82,12,2017,942.5110441483664,0.00851681587224773,Slight positive,1021.3214285714287,13.51686573657663,1048.355160044582,994.2876970982754
2018-01-01,INFY,EQ,1042.05,1037.7,1044.5,1030.0,1032.15,1033.55,1036.23,2715670,2814045584.35,65839,1776744,65.43,1,2018,942.7987522318023,-0.008156998224653322,Slight Negative,1023.3392857142859,13.041415959157165,1049.4221176326002,997.2564537959715
2018-01-02,INFY,EQ,1033.55,1037.25,1042.0,1023.0,1028.3,1029.7,1031.43,3056124,3152175058.55,122157,2066488,67.62,1,2018,943.1067183728314,-0.003725025397900317,Slight or No change,1024.7107142857144,12.589070023870393,1049.8888543334551,999.5325742379736
2018-01-03,INFY,EQ,1029.7,1028.5,1031.6,1018.6,1022.0,1021.3,1022.55,3423276,3500475318.8,132588,2428553,70.94,1,2018,943.4158879667636,-0.008157715839565037,Slight Negative,1025.9642857142858,11.130630443326716,1048.2255466009392,1003.7030248276324
2018-01-04,INFY,EQ,1021.3,1021.0,1021.0,1009.6,1015.0,1015.4,1014.48,4473807,4538566058.1,81236,3101206,69.32,1,2018,943.7859384452393,-0.005776950944874182,Slight Negative,1026.1285714285716,10.941517864848121,1048.011607158268,1004.2455356988754
2018-01-05,INFY,EQ,1015.4,1015.3,1026.4,1006.0,1014.25,1012.0,1012.92,5512988,5584193773.75,134727,3907486,70.88,1,2018,944.21534189649,-0.003348434114634591,Slight or No change,1025.3500000000001,11.559295293930587,1048.4685905878614,1002.231409412139
2018-01-08,INFY,EQ,1012.0,1024.9,1039.0,1020.05,1035.2,1036.05,1029.31,2797345,2879337346.2,73704,1672022,59.77,1,2018,944.5077384464363,0.023764822134387357,Positive,1026.7392857142856,11.595525970280509,1049.9303376548467,1003.5482337737246
2018-01-09,INFY,EQ,1036.05,1040.0,1044.9,1028.9,1039.0,1041.35,1036.46,4974118,5155470378.9,119611,3285996,66.06,1,2018,945.0529295466457,0.005115583224747811,Slight positive,1029.4107142857142,10.16078772255537,1049.732289730825,1009.0891388406035
2018-01-10,INFY,EQ,1041.35,1046.8,1056.0,1033.05,1053.0,1052.25,1043.96,4734317,4942421495.65,100562,2588309,54.67,1,2018,945.62425969858,0.010467182023335077,Positive,1032.0107142857144,11.042717380374713,1054.0961490464638,1009.9252795249649
2018-01-11,INFY,EQ,1052.25,1055.25,1083.4,1055.25,1076.5,1075.8,1069.86,8387735,8973696876.15,134085,5432620,64.77,1,2018,946.8419589026466,0.0223806129722024,Positive,1035.85,15.682339405545948,1067.2146788110917,1004.485321188908
2018-01-12,INFY,EQ,1075.8,1085.8,1085.9,1070.55,1078.65,1078.45,1077.02,9008264,9702068540.55,138377,6331013,70.28,1,2018,948.1509826067768,0.002463283138129935,Slight or No change,1038.642857142857,19.395626560394938,1077.434110263647,999.8516040220672
2018-01-15,INFY,EQ,1078.45,1080.0,1092.95,1065.1,1081.0,1081.15,1080.89,5324625,5755343848.6,132189,2580059,48.46,1,2018,948.928330888247,0.002503593119755232,Slight or No change,1041.8964285714285,22.429157399428018,1086.7547433702846,997.0381137725725
2018-01-16,INFY,EQ,1081.15,1081.25,1134.8,1081.25,1125.0,1122.85,1116.71,11323483,12645064683.75,222629,5830742,51.49,1,2018,951.0635726922867,0.038570041159875945,Among top gainers,1048.225,30.976633563430298,1110.1782671268604,986.2717328731393
2018-01-17,INFY,EQ,1122.85,1124.85,1161.8,1123.0,1148.0,1152.1,1150.95,13077044,15051075122.95,331838,8123219,62.12,1,2018,953.874071352352,0.026049784031705103,Positive,1056.7142857142858,41.166628701914256,1139.0475431181144,974.3810283104573
2018-01-18,INFY,EQ,1152.1,1145.0,1164.9,1132.1,1152.0,1152.7,1148.19,6602485,7580886446.15,148758,4382098,66.37,1,2018,955.267628634302,0.0005207881260307357,Slight or No change,1064.6178571428572,48.16212447054667,1160.9421060839506,968.2936082017638
2018-01-19,INFY,EQ,1152.7,1145.0,1147.9,1136.0,1145.9,1143.45,1142.09,2994139,3419578449.6,104184,1946826,65.02,1,2018,955.8638631042056,-0.008024637806888224,Slight Negative,1072.4678571428574,51.546284679748304,1175.560426502354,969.3752877833608
2018-01-22,INFY,EQ,1143.45,1132.15,1156.95,1132.0,1148.1,1150.0,1144.31,4825107,5521427259.1,136884,3164249,65.58,1,2018,956.8500692177413,0.005728278455551239,Slight positive,1081.0607142857145,53.84427395658729,1188.749262198889,973.3721663725399
2018-01-23,INFY,EQ,1150.0,1155.0,1188.0,1155.0,1176.0,1177.1,1176.85,7701898,9063945901.15,178542,4413789,57.31,1,2018,958.621648251878,0.02356521739130435,Positive,1092.189285714286,56.57401271639739,1205.3373111470808,979.0412602814911
2018-01-24,INFY,EQ,1177.1,1174.8,1221.05,1167.5,1182.85,1185.8,1195.52,10302359,12316700909.55,204464,5942177,57.68,1,2018,961.039907570798,0.007391045790502205,Slight positive,1104.3607142857147,57.11015394888949,1218.5810221834936,990.1404063879357
2018-01-25,INFY,EQ,1185.8,1182.0,1183.4,1162.25,1173.7,1175.4,1171.54,6774457,7936550004.0,137327,4319803,63.77,1,2018,962.5299147840021,-0.008770450328891788,Slight Negative,1116.032142857143,53.35611351008446,1222.744369877312,1009.3199158369741
2018-01-29,INFY,EQ,1175.4,1166.55,1196.25,1165.2,1180.55,1182.9,1185.12,5411501,6413293459.5,188700,3575679,66.08,1,2018,963.7467606812004,0.006380806533945904,Slight positive,1126.521428571429,50.79611476013879,1228.1136580917066,1024.9291990511513
2018-01-30,INFY,EQ,1182.9,1178.9,1183.1,1162.7,1168.0,1170.65,1169.32,4314156,5044647006.5,139977,2953957,68.47,1,2018,964.6535799039343,-0.010355904979288176,Negative,1135.7571428571434,45.60884638019006,1226.9748356175235,1044.5394500967634
2018-01-31,INFY,EQ,1170.65,1159.15,1166.6,1142.15,1149.1,1150.25,1153.93,4606849,5315999681.3,118772,3306082,71.76,1,2018,965.5181562009508,-0.017426216204672662,Negative,1142.7571428571432,38.821850791802866,1220.4008444407489,1065.1134412735375
2018-02-01,INFY,EQ,1150.25,1142.2,1157.9,1118.55,1144.0,1144.6,1141.19,6502727,7420853135.0,147460,3808868,58.57,2,2018,966.6880070608639,-0.004911975657465817,Slight or No change,1147.671428571429,33.71236200043325,1215.0961525722955,1080.2467045705625
2018-02-02,INFY,EQ,1144.6,1135.25,1162.9,1130.1,1145.3,1143.25,1144.88,5122243,5864360399.8,112441,3377137,65.93,2,2018,967.5918892005797,-0.00117945133671149,Slight or No change,1152.3000000000004,27.319780098223458,1206.9395601964472,1097.6604398035536
2018-02-05,INFY,EQ,1143.25,1140.0,1154.85,1135.85,1139.9,1138.2,1143.33,4930110,5636743205.35,146880,3737354,75.81,2,2018,968.4284086328037,-0.0044172315766455314,Slight or No change,1156.3750000000005,18.82474588652418,1194.0244917730488,1118.7255082269521
2018-02-06,INFY,EQ,1138.2,1099.95,1128.35,1095.15,1111.4,1107.75,1113.87,5276039,5876800708.65,136315,3479245,65.94,2,2018,969.1556411702256,-0.026752767527675303,Negative,1155.296428571429,21.17873084275334,1197.6538902569357,1112.9389668859224
2018-02-07,INFY,EQ,1107.75,1116.0,1124.8,1103.55,1108.0,1109.05,1113.49,4171028,4644378627.35,147324,2763817,66.26,2,2018,969.7305536330013,0.001173549988715772,Slight or No change,1152.2214285714292,24.537473024284406,1201.296374619998,1103.1464825228604
2018-02-08,INFY,EQ,1109.05,1122.8,1146.4,1116.55,1133.0,1134.25,1138.52,4403622,5013613141.4,105295,2891380,65.66,2,2018,970.4412849500336,0.022722149587484752,Positive,1150.9035714285717,25.00087278696072,1200.9053170024931,1100.9018258546503
2018-02-09,INFY,EQ,1134.25,1118.0,1120.3,1106.0,1112.0,1109.15,1112.64,2191345,2438184785.65,88836,1186875,54.16,2,2018,970.7388350231668,-0.02212916023804268,Negative,1148.4535714285719,27.357093471103926,1203.1677583707797,1093.739384486364
2018-02-12,INFY,EQ,1109.15,1114.8,1120.6,1097.8,1101.0,1102.8,1106.85,3145986,3482147219.55,52343,1986846,63.15,2,2018,971.1442894462767,-0.005725104809989778,Slight Negative,1145.0821428571433,29.938479273481743,1204.9591014041068,1085.2051843101797
2018-02-14,INFY,EQ,1102.8,1106.0,1117.3,1090.2,1091.0,1097.75,1106.89,4172856,4618905280.35,113292,3010045,72.13,2,2018,971.6577792501593,-0.004579252811026446,Slight or No change,1139.414285714286,30.90619447849837,1201.2266746712828,1077.6018967572893
2018-02-15,INFY,EQ,1097.75,1103.0,1129.7,1103.0,1113.5,1114.45,1118.96,3993368,4468413992.95,99941,2439471,61.09,2,2018,972.20986510542,0.015212935549988591,Positive,1134.3178571428575,28.454360265726862,1191.2265776743113,1077.4091366114037
2018-02-16,INFY,EQ,1114.45,1125.0,1141.65,1118.1,1124.65,1128.05,1128.32,4944611,5579126434.35,108882,3112620,62.95,2,2018,972.9523712086999,0.012203328996365892,Positive,1130.9357142857145,25.894545227274808,1182.724804740264,1079.146623831165
2018-02-19,INFY,EQ,1128.05,1128.4,1136.0,1120.3,1134.2,1131.75,1129.16,3230920,3648227633.25,83364,1826082,56.52,2,2018,973.445214478301,0.0032799964540579647,Slight or No change,1127.2821428571433,21.177551677539427,1169.6372462122222,1084.9270395020644
2018-02-20,INFY,EQ,1131.75,1103.75,1149.5,1103.75,1135.0,1136.95,1141.14,3594297,4101611224.8,97878,1847456,51.4,2,2018,974.0077968980196,0.004594654296443679,Slight or No change,1124.8750000000005,17.457484068442056,1159.7899681368845,1089.9600318631165
2018-02-21,INFY,EQ,1136.95,1147.5,1151.9,1140.0,1145.0,1147.4,1146.98,6885679,7897738207.2,169230,5474712,79.51,2,2018,975.1432384381852,0.009191257311227384,Slight positive,1124.671428571429,17.152783069603476,1158.976994710636,1090.365862432222
2018-02-22,INFY,EQ,1147.4,1145.55,1164.0,1140.45,1159.0,1160.75,1157.22,8929987,10333995037.1,151810,6801311,76.16,2,2018,976.7062434023401,0.011635000871535572,Positive,1125.8250000000003,19.035834123282854,1163.896668246566,1087.7533317534346
2018-02-23,INFY,EQ,1160.75,1163.5,1166.0,1146.75,1154.4,1155.65,1158.08,4729914,5477635155.05,128746,3177897,67.19,2,2018,977.5008510376224,-0.00439371096273955,Slight or No change,1126.7107142857146,20.164011911659237,1167.0387381090331,1086.382690462396
2018-02-26,INFY,EQ,1155.65,1151.0,1155.05,1134.35,1139.95,1138.6,1142.81,2541804,2904793409.75,76083,1626562,63.99,2,2018,977.8843667150543,-0.014753601869078146,Negative,1126.7392857142859,20.181819489629692,1167.1029246935452,1086.3756467350265
2018-02-27,INFY,EQ,1138.6,1144.95,1153.65,1125.65,1147.7,1150.2,1139.08,3308013,3768101538.5,140175,2156356,65.19,2,2018,978.4165928988252,0.010187950114175505,Positive,1129.7714285714287,20.2979225375546,1170.367273646538,1089.1755834963194
2018-02-28,INFY,EQ,1150.2,1147.6,1189.5,1142.55,1169.85,1172.6,1172.09,8634208,10120034869.5,229051,5049780,58.49,2,2018,979.969522812382,0.019474873934967718,Positive,1134.3107142857145,22.313346976565587,1178.9374082388458,1089.6840203325833
2018-03-01,INFY,EQ,1172.6,1169.6,1169.6,1156.05,1160.25,1160.75,1161.83,3289926,3822336358.2,95568,2089661,63.52,3,2018,980.5187265862708,-0.010105747910625906,Negative,1136.2035714285716,23.405098592182757,1183.0137686129372,1089.3933742442061
2018-03-05,INFY,EQ,1160.75,1160.75,1170.8,1143.25,1159.7,1155.9,1158.68,4050728,4693511961.4,150137,2407810,59.44,3,2018,981.1722944819477,-0.0041783329743699795,Slight or No change,1139.5428571428574,22.56839908727561,1184.6796553174086,1094.4060589683063
2018-03-06,INFY,EQ,1155.9,1162.55,1165.4,1143.6,1146.25,1151.35,1157.61,3344867,3872054670.15,123734,2349339,70.24,3,2018,981.6943558726787,-0.003936326671857615,Slight or No change,1143.0107142857146,20.08124056245972,1183.173195410634,1102.8482331607952
2018-03-07,INFY,EQ,1151.35,1155.0,1160.0,1138.05,1147.8,1144.1,1148.31,3185208,3657594847.95,91049,2099037,65.9,3,2018,982.1674113926897,-0.0062969557476006965,Slight Negative,1146.321428571429,15.295885750064468,1176.9132000715579,1115.7296570713
2018-03-08,INFY,EQ,1144.1,1149.0,1165.8,1149.0,1158.0,1156.65,1158.61,3046507,3529721779.15,110975,1784229,58.57,3,2018,982.6521629671784,0.010969320863561059,Positive,1149.3357142857146,12.419656079890487,1174.1750264454956,1124.4964021259336
2018-03-09,INFY,EQ,1156.65,1162.35,1166.0,1155.55,1164.0,1163.4,1162.36,2110482,2453138902.3,83674,1167092,55.3,3,2018,982.9993669209033,0.005835818959927464,Slight positive,1151.8607142857147,11.302436404652852,1174.4655870950205,1129.255841476409
2018-03-12,INFY,EQ,1163.4,1176.0,1191.85,1171.75,1184.0,1185.75,1186.26,3838485,4553456408.55,82530,2208283,57.53,3,2018,983.7052573649046,0.019210933470861224,Positive,1155.7178571428576,12.99835207221701,1181.7145612872916,1129.7211529984236
2018-03-13,INFY,EQ,1185.75,1180.2,1197.0,1175.15,1182.0,1183.8,1187.19,4290526,5093652781.45,101093,2931653,68.33,3,2018,984.4809231608031,-0.0016445287792536956,Slight or No change,1159.0642857142861,13.800883870401059,1186.6660534550883,1131.462517973484
2018-03-14,INFY,EQ,1183.8,1180.0,1190.6,1169.1,1181.1,1180.8,1180.26,2214855,2614111789.6,54069,1203746,54.35,3,2018,984.8729971392056,-0.0025342118601114905,Slight or No change,1161.4500000000003,14.498647151740355,1190.447294303481,1132.4527056965196
2018-03-15,INFY,EQ,1180.8,1180.0,1188.4,1172.0,1181.9,1182.5,1180.88,3050750,3602569982.25,49232,2081521,68.23,3,2018,985.4151479136897,0.001439701897018919,Slight or No change,1163.0035714285716,15.545373591837183,1194.094318612246,1131.9128242448971
2018-03-16,INFY,EQ,1182.5,1182.0,1182.4,1169.25,1170.0,1171.9,1172.96,8977413,10530177258.4,156251,7733842,86.15,3,2018,986.9085270980316,-0.008964059196617247,Slight Negative,1164.164285714286,15.560730017618614,1195.2857457495234,1133.0428256790487
2018-03-19,INFY,EQ,1171.9,1164.0,1180.5,1142.65,1148.0,1146.75,1156.94,3763310,4353937861.65,114366,2314477,61.5,3,2018,987.4433122374595,-0.021460875501322696,Negative,1164.7464285714289,14.65698132796278,1194.0603912273543,1135.4324659155034
2018-03-20,INFY,EQ,1146.75,1148.6,1170.0,1148.6,1164.55,1164.55,1159.74,4276883,4960076507.65,111232,3115015,72.83,3,2018,988.114175491323,0.015522127752343629,Positive,1165.7714285714287,14.050687285208197,1193.872803141845,1137.6700540010124
2018-03-21,INFY,EQ,1164.55,1170.0,1175.5,1162.2,1166.2,1167.5,1171.53,3846497,4506270593.4,121529,3113984,80.96,3,2018,988.7232188129557,0.0025331673178481395,Slight or No change,1165.407142857143,13.925583224115478,1193.258309305374,1137.555976408912
2018-03-22,INFY,EQ,1167.5,1164.5,1177.45,1155.3,1156.0,1161.3,1167.57,3406584,3977430906.0,82774,2545448,74.72,3,2018,989.2405780744164,-0.005310492505353315,Slight Negative,1165.446428571429,13.912203611957297,1193.2708357953436,1137.6220213475142
2018-03-23,INFY,EQ,1161.3,1147.0,1173.8,1142.35,1165.0,1167.6,1164.59,6004042,6992254285.45,117145,4213799,70.18,3,2018,990.1780146999499,0.0054249547920433025,Slight positive,1166.282142857143,13.643448796211425,1193.5690404495658,1138.9952452647203
2018-03-26,INFY,EQ,1167.6,1166.9,1166.9,1144.0,1155.6,1155.25,1153.17,4465361,5149317138.8,101964,3248748,72.75,3,2018,990.8207583112281,-0.010577252483727206,Negative,1166.5607142857145,13.351810285949451,1193.2643348576134,1139.8570937138156
